#gene_id	length
TRINITY_DN19995_c0_g1	2114
TRINITY_DN17466_c0_g10	268
TRINITY_DN31718_c0_g1	441
TRINITY_DN26333_c1_g1	390
TRINITY_DN27657_c0_g1	397
TRINITY_DN20772_c0_g1	2830
TRINITY_DN2304_c0_g1	564
TRINITY_DN12531_c0_g1	633
TRINITY_DN24581_c0_g1	415
TRINITY_DN17025_c0_g1	1822
TRINITY_DN22804_c0_g1	332
TRINITY_DN25389_c0_g1	2360
TRINITY_DN17798_c0_g1	2066
TRINITY_DN29729_c0_g2	274
TRINITY_DN21134_c0_g1	3651
TRINITY_DN20170_c0_g1	3100
TRINITY_DN16952_c0_g1	1507
TRINITY_DN3584_c0_g1	246
TRINITY_DN16843_c0_g1	1073
TRINITY_DN6733_c0_g1	1598
TRINITY_DN11632_c0_g1	1798
TRINITY_DN7006_c1_g1	234
TRINITY_DN15633_c0_g1	1255
TRINITY_DN31944_c0_g1	926
TRINITY_DN20232_c0_g1	4635
TRINITY_DN12604_c0_g1	1343
TRINITY_DN18343_c0_g2	1250
TRINITY_DN18343_c0_g1	292
TRINITY_DN5003_c0_g2	1214
TRINITY_DN5003_c0_g3	1177
TRINITY_DN17937_c0_g1	2392
TRINITY_DN5926_c0_g1	2756
TRINITY_DN19960_c10_g2	211
TRINITY_DN15660_c0_g3	841
TRINITY_DN21323_c4_g1	228
TRINITY_DN1106_c0_g2	255
TRINITY_DN11717_c2_g2	585
TRINITY_DN11717_c2_g3	623
TRINITY_DN2157_c0_g1	344
TRINITY_DN18903_c0_g1	1583
TRINITY_DN28915_c0_g1	470
TRINITY_DN16992_c0_g1	247
TRINITY_DN22835_c0_g1	432
TRINITY_DN33410_c0_g1	225
TRINITY_DN17028_c0_g1	2264
TRINITY_DN13286_c0_g1	1298
TRINITY_DN7137_c0_g1	1007
TRINITY_DN7391_c0_g1	987
TRINITY_DN24119_c0_g1	342
TRINITY_DN16060_c4_g8	210
TRINITY_DN16060_c4_g9	204
TRINITY_DN16060_c4_g6	219
TRINITY_DN16060_c4_g7	217
TRINITY_DN16060_c4_g4	264
TRINITY_DN16060_c4_g5	300
TRINITY_DN16060_c4_g2	233
TRINITY_DN16060_c4_g3	214
TRINITY_DN16210_c0_g2	1349
TRINITY_DN17781_c5_g8	300
TRINITY_DN17781_c5_g9	692
TRINITY_DN19944_c0_g1	2519
TRINITY_DN18463_c0_g1	1977
TRINITY_DN17781_c5_g1	847
TRINITY_DN17781_c5_g7	568
TRINITY_DN17781_c5_g5	205
TRINITY_DN18082_c0_g1	2268
TRINITY_DN3066_c0_g1	733
TRINITY_DN13207_c0_g1	697
TRINITY_DN19794_c0_g3	1568
TRINITY_DN18860_c0_g1	2071
TRINITY_DN16356_c0_g1	1072
TRINITY_DN18505_c5_g1	267
TRINITY_DN21660_c1_g2	491
TRINITY_DN31516_c0_g1	201
TRINITY_DN25666_c0_g1	836
TRINITY_DN25526_c0_g1	869
TRINITY_DN11266_c0_g1	1039
TRINITY_DN18943_c0_g1	2258
TRINITY_DN26490_c0_g1	300
TRINITY_DN9890_c0_g1	253
TRINITY_DN15369_c0_g1	1447
TRINITY_DN31699_c0_g1	332
TRINITY_DN27466_c0_g1	851
TRINITY_DN15609_c0_g1	1828
TRINITY_DN19490_c0_g1	1907
TRINITY_DN23499_c0_g1	402
TRINITY_DN21856_c0_g1	687
TRINITY_DN19644_c0_g1	1557
TRINITY_DN14278_c0_g1	1903
TRINITY_DN19361_c3_g2	213
TRINITY_DN19361_c3_g3	202
TRINITY_DN22491_c0_g1	254
TRINITY_DN19361_c3_g5	265
TRINITY_DN19361_c3_g6	225
TRINITY_DN19361_c3_g7	302
TRINITY_DN19361_c3_g8	330
TRINITY_DN27277_c0_g1	214
TRINITY_DN15736_c0_g1	834
TRINITY_DN28218_c0_g1	609
TRINITY_DN2974_c0_g1	220
TRINITY_DN13517_c0_g1	275
TRINITY_DN21114_c0_g1	3728
TRINITY_DN23328_c0_g1	1491
TRINITY_DN33256_c0_g1	294
TRINITY_DN12389_c0_g1	1340
TRINITY_DN16067_c0_g2	349
TRINITY_DN7148_c0_g2	206
TRINITY_DN14940_c2_g1	201
TRINITY_DN7148_c0_g1	263
TRINITY_DN13627_c0_g1	1214
TRINITY_DN20783_c0_g1	3481
TRINITY_DN27450_c0_g1	1786
TRINITY_DN11620_c0_g1	1377
TRINITY_DN3407_c0_g1	569
TRINITY_DN21602_c0_g1	624
TRINITY_DN13855_c0_g1	760
TRINITY_DN13855_c0_g2	1846
TRINITY_DN27290_c0_g1	316
TRINITY_DN12172_c0_g1	1139
TRINITY_DN12616_c0_g1	779
TRINITY_DN6068_c0_g1	204
TRINITY_DN5025_c0_g2	231
TRINITY_DN23787_c0_g1	332
TRINITY_DN29220_c0_g1	273
TRINITY_DN23915_c0_g1	355
TRINITY_DN19917_c0_g1	2661
TRINITY_DN3390_c0_g1	1439
TRINITY_DN19243_c0_g1	2508
TRINITY_DN18555_c0_g1	1975
TRINITY_DN1117_c0_g1	929
TRINITY_DN1117_c0_g3	487
TRINITY_DN28501_c0_g1	266
TRINITY_DN8603_c0_g2	251
TRINITY_DN7651_c0_g1	649
TRINITY_DN20446_c12_g8	816
TRINITY_DN20446_c12_g1	875
TRINITY_DN2096_c0_g1	245
TRINITY_DN16913_c2_g6	276
TRINITY_DN14838_c0_g1	1236
TRINITY_DN16913_c2_g4	264
TRINITY_DN16913_c2_g3	274
TRINITY_DN16913_c2_g1	208
TRINITY_DN20566_c0_g1	3122
TRINITY_DN23421_c0_g1	204
TRINITY_DN20642_c0_g1	1654
TRINITY_DN10657_c1_g3	237
TRINITY_DN5312_c0_g1	244
TRINITY_DN10328_c0_g1	717
TRINITY_DN26752_c0_g2	714
TRINITY_DN10501_c0_g1	255
TRINITY_DN21660_c9_g1	260
TRINITY_DN3718_c0_g1	478
TRINITY_DN14848_c0_g1	1286
TRINITY_DN12667_c0_g1	2208
TRINITY_DN19712_c1_g1	1327
TRINITY_DN12243_c0_g1	827
TRINITY_DN6632_c0_g1	865
TRINITY_DN17921_c0_g1	1320
TRINITY_DN9572_c0_g2	639
TRINITY_DN9572_c0_g1	642
TRINITY_DN28659_c0_g1	371
TRINITY_DN12331_c0_g1	605
TRINITY_DN1384_c0_g1	227
TRINITY_DN8713_c0_g1	729
TRINITY_DN3234_c0_g1	1101
TRINITY_DN5438_c0_g1	233
TRINITY_DN17396_c0_g1	855
TRINITY_DN508_c0_g1	238
TRINITY_DN17710_c0_g1	1410
TRINITY_DN10394_c1_g1	247
TRINITY_DN21406_c0_g1	457
TRINITY_DN21406_c0_g3	260
TRINITY_DN21406_c0_g4	1455
TRINITY_DN21406_c0_g5	1218
TRINITY_DN21406_c0_g6	605
TRINITY_DN21406_c0_g7	375
TRINITY_DN28997_c0_g1	223
TRINITY_DN18778_c0_g2	939
TRINITY_DN17023_c0_g1	1487
TRINITY_DN18891_c0_g8	405
TRINITY_DN10846_c0_g1	592
TRINITY_DN2465_c0_g1	320
TRINITY_DN18891_c0_g1	275
TRINITY_DN18891_c0_g2	227
TRINITY_DN14677_c0_g1	549
TRINITY_DN19602_c0_g1	2504
TRINITY_DN6235_c0_g3	249
TRINITY_DN6235_c0_g1	246
TRINITY_DN32086_c0_g1	376
TRINITY_DN31394_c0_g1	286
TRINITY_DN20133_c1_g1	526
TRINITY_DN20133_c1_g3	222
TRINITY_DN20133_c1_g2	202
TRINITY_DN20133_c1_g5	859
TRINITY_DN20133_c1_g4	222
TRINITY_DN21670_c15_g2	1754
TRINITY_DN4382_c0_g2	276
TRINITY_DN4382_c0_g1	276
TRINITY_DN23580_c0_g1	480
TRINITY_DN24482_c0_g1	259
TRINITY_DN10800_c0_g1	790
TRINITY_DN17908_c0_g1	1798
TRINITY_DN30383_c0_g1	272
TRINITY_DN13400_c0_g2	995
TRINITY_DN16432_c0_g1	2346
TRINITY_DN24995_c0_g1	247
TRINITY_DN18264_c0_g1	1677
TRINITY_DN19040_c0_g1	2128
TRINITY_DN21629_c7_g1	218
TRINITY_DN18851_c0_g1	1538
TRINITY_DN19162_c0_g2	830
TRINITY_DN15146_c0_g1	911
TRINITY_DN19500_c3_g1	283
TRINITY_DN17465_c0_g1	1564
TRINITY_DN27304_c0_g1	347
TRINITY_DN19500_c3_g2	301
TRINITY_DN26899_c0_g1	582
TRINITY_DN8740_c0_g1	225
TRINITY_DN17066_c0_g1	1649
TRINITY_DN8740_c0_g2	220
TRINITY_DN10891_c0_g1	1001
TRINITY_DN22416_c0_g1	355
TRINITY_DN19959_c0_g1	2365
TRINITY_DN10463_c0_g1	1075
TRINITY_DN14400_c0_g1	2016
TRINITY_DN3409_c0_g2	495
TRINITY_DN15373_c0_g1	1038
TRINITY_DN3409_c0_g1	458
TRINITY_DN8195_c0_g1	230
TRINITY_DN7753_c0_g1	694
TRINITY_DN22888_c0_g1	240
TRINITY_DN14760_c0_g2	2649
TRINITY_DN15840_c1_g1	1777
TRINITY_DN15321_c0_g1	1821
TRINITY_DN16854_c0_g1	1727
TRINITY_DN9325_c0_g2	355
TRINITY_DN5838_c0_g2	460
TRINITY_DN5838_c0_g3	401
TRINITY_DN20850_c3_g2	1241
TRINITY_DN20850_c3_g1	1523
TRINITY_DN31012_c0_g1	509
TRINITY_DN3076_c0_g1	1821
TRINITY_DN13086_c0_g1	743
TRINITY_DN867_c1_g1	218
TRINITY_DN4176_c0_g1	562
TRINITY_DN10281_c0_g1	585
TRINITY_DN19393_c0_g1	1084
TRINITY_DN20361_c2_g1	844
TRINITY_DN13113_c0_g1	1011
TRINITY_DN10704_c0_g1	1551
TRINITY_DN24229_c0_g1	291
TRINITY_DN2765_c0_g1	538
TRINITY_DN28662_c0_g1	622
TRINITY_DN31880_c0_g1	478
TRINITY_DN15341_c2_g1	932
TRINITY_DN15341_c2_g3	236
TRINITY_DN22477_c0_g1	523
TRINITY_DN27950_c0_g1	356
TRINITY_DN18385_c0_g1	1822
TRINITY_DN14290_c0_g1	750
TRINITY_DN13678_c0_g2	765
TRINITY_DN15570_c1_g1	990
TRINITY_DN21086_c1_g1	1822
TRINITY_DN19601_c1_g1	789
TRINITY_DN6838_c1_g1	265
TRINITY_DN18044_c0_g1	1757
TRINITY_DN26460_c0_g1	259
TRINITY_DN27440_c0_g1	248
TRINITY_DN13618_c0_g2	210
TRINITY_DN13618_c0_g1	220
TRINITY_DN21669_c12_g5	205
TRINITY_DN21669_c12_g4	205
TRINITY_DN21669_c12_g3	376
TRINITY_DN5436_c0_g1	239
TRINITY_DN21450_c0_g1	496
TRINITY_DN21450_c0_g2	497
TRINITY_DN20078_c0_g1	2465
TRINITY_DN63_c0_g1	326
TRINITY_DN15719_c0_g1	1963
TRINITY_DN6204_c0_g2	237
TRINITY_DN6204_c0_g1	205
TRINITY_DN18244_c0_g1	334
TRINITY_DN18244_c0_g2	450
TRINITY_DN18244_c0_g3	393
TRINITY_DN22208_c0_g1	533
TRINITY_DN11256_c0_g2	247
TRINITY_DN31556_c0_g1	1888
TRINITY_DN21533_c9_g3	232
TRINITY_DN17741_c5_g1	277
TRINITY_DN10872_c0_g1	4614
TRINITY_DN20143_c0_g1	1759
TRINITY_DN8482_c0_g1	1028
TRINITY_DN19359_c0_g1	1474
TRINITY_DN13029_c0_g1	2003
TRINITY_DN13029_c0_g2	1294
TRINITY_DN13029_c0_g3	1363
TRINITY_DN18732_c0_g1	2829
TRINITY_DN21536_c7_g12	206
TRINITY_DN13156_c0_g1	724
TRINITY_DN12027_c1_g1	480
TRINITY_DN33092_c0_g1	424
TRINITY_DN20712_c0_g1	860
TRINITY_DN21554_c0_g1	220
TRINITY_DN21554_c0_g2	1297
TRINITY_DN16485_c0_g1	1840
TRINITY_DN9569_c0_g1	231
TRINITY_DN24398_c0_g1	383
TRINITY_DN16560_c0_g1	917
TRINITY_DN17284_c0_g1	1185
TRINITY_DN26252_c0_g1	245
TRINITY_DN20597_c0_g1	922
TRINITY_DN2858_c0_g1	354
TRINITY_DN16417_c0_g1	1536
TRINITY_DN11431_c0_g1	1079
TRINITY_DN13122_c3_g1	228
TRINITY_DN21469_c0_g1	4309
TRINITY_DN3428_c0_g1	336
TRINITY_DN19456_c0_g1	764
TRINITY_DN21552_c0_g3	1091
TRINITY_DN10588_c0_g1	361
TRINITY_DN16316_c4_g2	581
TRINITY_DN18762_c0_g1	918
TRINITY_DN9504_c0_g1	1124
TRINITY_DN15062_c5_g1	232
TRINITY_DN20780_c0_g1	1308
TRINITY_DN30277_c0_g1	274
TRINITY_DN5664_c0_g1	350
TRINITY_DN15124_c0_g1	1044
TRINITY_DN15088_c0_g1	1960
TRINITY_DN13417_c0_g1	728
TRINITY_DN15326_c0_g1	1521
TRINITY_DN18380_c1_g1	304
TRINITY_DN29210_c0_g1	468
TRINITY_DN20391_c0_g1	1893
TRINITY_DN2781_c0_g1	1027
TRINITY_DN17845_c0_g1	1351
TRINITY_DN19579_c0_g1	2266
TRINITY_DN20508_c0_g1	3163
TRINITY_DN26747_c0_g1	450
TRINITY_DN17919_c2_g9	207
TRINITY_DN17919_c2_g6	218
TRINITY_DN17919_c2_g7	211
TRINITY_DN17919_c2_g4	275
TRINITY_DN17919_c2_g5	207
TRINITY_DN17919_c2_g3	305
TRINITY_DN17919_c2_g1	327
TRINITY_DN18918_c0_g1	1541
TRINITY_DN33218_c0_g1	317
TRINITY_DN16750_c1_g1	394
TRINITY_DN19160_c2_g1	322
TRINITY_DN16673_c0_g1	1447
TRINITY_DN18576_c0_g1	220
TRINITY_DN18576_c0_g2	250
TRINITY_DN8417_c0_g1	384
TRINITY_DN599_c0_g1	811
TRINITY_DN10728_c0_g1	420
TRINITY_DN11009_c0_g1	2845
TRINITY_DN20899_c3_g3	262
TRINITY_DN6050_c0_g1	1227
TRINITY_DN6540_c0_g1	1023
TRINITY_DN11093_c0_g1	202
TRINITY_DN21641_c2_g3	214
TRINITY_DN13438_c0_g2	1743
TRINITY_DN13438_c0_g1	347
TRINITY_DN4070_c0_g1	592
TRINITY_DN21050_c0_g1	1922
TRINITY_DN25675_c0_g1	757
TRINITY_DN25608_c0_g1	321
TRINITY_DN21533_c11_g2	220
TRINITY_DN20921_c0_g1	304
TRINITY_DN3237_c0_g1	937
TRINITY_DN21511_c0_g1	2558
TRINITY_DN21196_c0_g1	3419
TRINITY_DN11324_c1_g1	3846
TRINITY_DN13272_c0_g2	225
TRINITY_DN13272_c0_g3	261
TRINITY_DN13272_c0_g1	282
TRINITY_DN3761_c0_g1	211
TRINITY_DN19202_c0_g1	2043
TRINITY_DN14226_c2_g3	276
TRINITY_DN14226_c2_g1	489
TRINITY_DN13374_c0_g1	678
TRINITY_DN19756_c6_g1	724
TRINITY_DN2739_c0_g1	417
TRINITY_DN19924_c0_g2	286
TRINITY_DN19924_c0_g1	1599
TRINITY_DN13795_c4_g6	226
TRINITY_DN13795_c4_g7	280
TRINITY_DN13795_c4_g4	220
TRINITY_DN13795_c4_g1	228
TRINITY_DN25777_c0_g1	906
TRINITY_DN5571_c0_g1	246
TRINITY_DN15703_c0_g1	261
TRINITY_DN15703_c0_g3	3514
TRINITY_DN15703_c0_g2	3137
TRINITY_DN16299_c0_g1	1692
TRINITY_DN8231_c0_g1	277
TRINITY_DN16423_c0_g1	1937
TRINITY_DN15981_c4_g1	486
TRINITY_DN21647_c3_g5	1779
TRINITY_DN21647_c3_g2	278
TRINITY_DN21647_c3_g3	223
TRINITY_DN24507_c0_g1	233
TRINITY_DN21647_c3_g1	237
TRINITY_DN20013_c0_g1	2694
TRINITY_DN4610_c8_g4	214
TRINITY_DN4610_c8_g2	221
TRINITY_DN4610_c8_g1	213
TRINITY_DN9582_c1_g1	336
TRINITY_DN21436_c6_g3	968
TRINITY_DN21436_c6_g2	428
TRINITY_DN6883_c0_g1	1074
TRINITY_DN21436_c6_g4	2646
TRINITY_DN27391_c0_g1	276
TRINITY_DN6525_c0_g1	450
TRINITY_DN20226_c0_g1	2220
TRINITY_DN15880_c0_g1	1451
TRINITY_DN20469_c0_g1	3090
TRINITY_DN23133_c0_g1	302
TRINITY_DN20990_c0_g1	3368
TRINITY_DN27445_c0_g1	2052
TRINITY_DN8510_c0_g1	1353
TRINITY_DN20664_c5_g1	425
TRINITY_DN4151_c0_g1	664
TRINITY_DN21590_c2_g1	3704
TRINITY_DN26561_c0_g1	369
TRINITY_DN29577_c0_g1	538
TRINITY_DN31564_c0_g1	1197
TRINITY_DN10661_c0_g1	543
TRINITY_DN20834_c1_g4	718
TRINITY_DN24201_c0_g1	851
TRINITY_DN14430_c0_g1	703
TRINITY_DN21613_c1_g3	229
TRINITY_DN21613_c1_g2	229
TRINITY_DN6898_c0_g1	223
TRINITY_DN32451_c0_g1	258
TRINITY_DN30889_c0_g1	293
TRINITY_DN5951_c0_g1	459
TRINITY_DN367_c0_g1	462
TRINITY_DN22136_c0_g1	342
TRINITY_DN16522_c0_g1	1136
TRINITY_DN18360_c1_g4	276
TRINITY_DN319_c0_g1	2298
TRINITY_DN20159_c0_g1	1502
TRINITY_DN18360_c1_g2	228
TRINITY_DN18360_c1_g3	221
TRINITY_DN24829_c0_g1	382
TRINITY_DN31140_c0_g1	279
TRINITY_DN26403_c0_g1	279
TRINITY_DN21239_c8_g1	207
TRINITY_DN21239_c8_g2	227
TRINITY_DN21239_c8_g4	208
TRINITY_DN21239_c8_g5	202
TRINITY_DN21239_c8_g6	215
TRINITY_DN21239_c8_g7	263
TRINITY_DN18520_c0_g1	1322
TRINITY_DN12156_c0_g1	1064
TRINITY_DN20267_c1_g1	2035
TRINITY_DN16271_c0_g1	1234
TRINITY_DN1067_c0_g1	978
TRINITY_DN17579_c1_g1	342
TRINITY_DN20798_c0_g1	2325
TRINITY_DN20798_c0_g2	1047
TRINITY_DN7608_c0_g1	302
TRINITY_DN9583_c0_g1	616
TRINITY_DN26778_c0_g1	355
TRINITY_DN6293_c0_g1	1503
TRINITY_DN2843_c0_g1	1813
TRINITY_DN20150_c0_g1	1974
TRINITY_DN8581_c0_g1	720
TRINITY_DN532_c0_g2	335
TRINITY_DN532_c0_g1	264
TRINITY_DN2378_c0_g1	1382
TRINITY_DN12380_c0_g1	1657
TRINITY_DN17760_c0_g1	1789
TRINITY_DN31217_c0_g1	324
TRINITY_DN19566_c6_g4	314
TRINITY_DN19566_c6_g2	255
TRINITY_DN19566_c6_g3	223
TRINITY_DN19566_c6_g1	404
TRINITY_DN20072_c5_g1	804
TRINITY_DN21069_c8_g1	2867
TRINITY_DN21441_c0_g1	1773
TRINITY_DN10997_c0_g1	201
TRINITY_DN18519_c0_g1	3957
TRINITY_DN30083_c0_g1	285
TRINITY_DN18746_c2_g1	652
TRINITY_DN1414_c0_g1	262
TRINITY_DN10427_c0_g1	260
TRINITY_DN25891_c0_g1	864
TRINITY_DN21408_c7_g1	2630
TRINITY_DN9615_c0_g2	1540
TRINITY_DN29287_c0_g1	508
TRINITY_DN20708_c0_g1	1826
TRINITY_DN6825_c0_g1	829
TRINITY_DN12009_c0_g1	579
TRINITY_DN4133_c0_g1	275
TRINITY_DN21047_c4_g1	213
TRINITY_DN8596_c0_g3	273
TRINITY_DN8596_c0_g1	236
TRINITY_DN21670_c0_g1	600
TRINITY_DN16699_c0_g1	1478
TRINITY_DN21670_c0_g2	657
TRINITY_DN4450_c0_g1	212
TRINITY_DN19438_c0_g1	2341
TRINITY_DN12266_c0_g2	236
TRINITY_DN12266_c0_g1	225
TRINITY_DN2734_c0_g1	515
TRINITY_DN19591_c0_g1	2205
TRINITY_DN16865_c0_g1	880
TRINITY_DN12706_c0_g1	1606
TRINITY_DN17826_c0_g2	1395
TRINITY_DN16968_c1_g2	890
TRINITY_DN2800_c0_g1	775
TRINITY_DN11494_c0_g1	565
TRINITY_DN32051_c0_g1	269
TRINITY_DN19918_c3_g1	488
TRINITY_DN19939_c0_g1	306
TRINITY_DN12693_c0_g1	1588
TRINITY_DN16763_c0_g1	1582
TRINITY_DN3647_c0_g2	203
TRINITY_DN5720_c0_g1	459
TRINITY_DN3647_c0_g1	240
TRINITY_DN13868_c0_g1	1353
TRINITY_DN18862_c4_g1	285
TRINITY_DN3916_c0_g1	235
TRINITY_DN17065_c0_g1	1232
TRINITY_DN14889_c0_g1	1497
TRINITY_DN19052_c1_g2	780
TRINITY_DN17403_c0_g1	2912
TRINITY_DN18310_c4_g1	206
TRINITY_DN10771_c0_g1	805
TRINITY_DN9243_c0_g1	1535
TRINITY_DN9243_c0_g2	2375
TRINITY_DN31611_c0_g1	1529
TRINITY_DN2745_c1_g1	630
TRINITY_DN19811_c0_g1	3474
TRINITY_DN18087_c0_g1	1926
TRINITY_DN2785_c0_g1	429
TRINITY_DN21105_c0_g1	1696
TRINITY_DN19017_c1_g1	1978
TRINITY_DN18326_c0_g1	2390
TRINITY_DN19673_c0_g1	1538
TRINITY_DN18841_c0_g1	1370
TRINITY_DN19646_c2_g1	2649
TRINITY_DN23341_c0_g1	1103
TRINITY_DN13121_c0_g1	258
TRINITY_DN33506_c0_g1	294
TRINITY_DN29706_c0_g1	334
TRINITY_DN25637_c0_g1	725
TRINITY_DN16833_c0_g1	1279
TRINITY_DN13456_c1_g1	816
TRINITY_DN9302_c0_g1	919
TRINITY_DN20489_c6_g1	221
TRINITY_DN18253_c0_g1	1379
TRINITY_DN6038_c0_g1	1163
TRINITY_DN16553_c0_g1	1140
TRINITY_DN11162_c0_g1	470
TRINITY_DN18199_c0_g1	2241
TRINITY_DN25197_c0_g1	209
TRINITY_DN8979_c0_g1	455
TRINITY_DN13202_c0_g1	472
TRINITY_DN17200_c0_g1	1501
TRINITY_DN15016_c0_g1	811
TRINITY_DN17200_c0_g3	220
TRINITY_DN17200_c0_g2	1033
TRINITY_DN6815_c1_g1	266
TRINITY_DN15129_c0_g1	1054
TRINITY_DN19217_c0_g1	1835
TRINITY_DN8777_c0_g1	1086
TRINITY_DN1452_c0_g1	360
TRINITY_DN9825_c1_g1	216
TRINITY_DN6275_c0_g1	208
TRINITY_DN17084_c0_g1	1155
TRINITY_DN19339_c0_g1	2028
TRINITY_DN27942_c0_g1	457
TRINITY_DN26406_c0_g1	391
TRINITY_DN29874_c0_g1	346
TRINITY_DN21217_c0_g1	1270
TRINITY_DN15391_c0_g1	1398
TRINITY_DN616_c0_g1	367
TRINITY_DN28891_c0_g1	382
TRINITY_DN5029_c1_g1	259
TRINITY_DN18817_c0_g2	553
TRINITY_DN14888_c0_g2	510
TRINITY_DN14888_c0_g1	374
TRINITY_DN11652_c6_g3	214
TRINITY_DN18817_c0_g1	1421
TRINITY_DN11652_c6_g8	224
TRINITY_DN11652_c6_g9	245
TRINITY_DN21899_c0_g1	1247
TRINITY_DN2754_c1_g1	416
TRINITY_DN21436_c10_g1	213
TRINITY_DN21436_c0_g2	234
TRINITY_DN14930_c0_g1	546
TRINITY_DN11894_c0_g1	341
TRINITY_DN10840_c0_g1	4539
TRINITY_DN20325_c5_g2	2118
TRINITY_DN20325_c5_g3	485
TRINITY_DN20325_c5_g1	268
TRINITY_DN7140_c0_g1	202
TRINITY_DN13155_c0_g1	1223
TRINITY_DN7084_c0_g1	373
TRINITY_DN19069_c0_g1	1922
TRINITY_DN22407_c0_g1	317
TRINITY_DN21639_c8_g1	210
TRINITY_DN19584_c0_g1	778
TRINITY_DN21857_c0_g1	346
TRINITY_DN9397_c0_g1	495
TRINITY_DN20448_c0_g1	3276
TRINITY_DN19819_c0_g1	1889
TRINITY_DN11392_c0_g2	576
TRINITY_DN11392_c0_g1	682
TRINITY_DN14865_c0_g1	578
TRINITY_DN20318_c2_g13	242
TRINITY_DN20318_c2_g11	236
TRINITY_DN20318_c2_g10	236
TRINITY_DN411_c0_g1	1107
TRINITY_DN6692_c0_g2	1137
TRINITY_DN23082_c0_g1	210
TRINITY_DN6692_c0_g1	1235
TRINITY_DN24877_c0_g1	231
TRINITY_DN8103_c0_g1	219
TRINITY_DN8103_c0_g2	219
TRINITY_DN29548_c0_g1	569
TRINITY_DN232_c0_g2	1076
TRINITY_DN16842_c0_g2	233
TRINITY_DN16842_c0_g3	234
TRINITY_DN20_c0_g2	271
TRINITY_DN16842_c0_g4	219
TRINITY_DN14042_c0_g1	673
TRINITY_DN28820_c0_g1	356
TRINITY_DN3200_c0_g2	265
TRINITY_DN23485_c0_g1	485
TRINITY_DN10831_c0_g1	602
TRINITY_DN27164_c0_g1	299
TRINITY_DN8093_c0_g1	496
TRINITY_DN28974_c0_g1	225
TRINITY_DN17085_c0_g1	2639
TRINITY_DN15215_c0_g1	1617
TRINITY_DN1881_c0_g1	207
TRINITY_DN18416_c1_g1	1147
TRINITY_DN18935_c0_g1	2281
TRINITY_DN9384_c0_g1	634
TRINITY_DN11166_c0_g1	923
TRINITY_DN4968_c0_g1	232
TRINITY_DN12582_c1_g1	262
TRINITY_DN18531_c0_g1	1983
TRINITY_DN16203_c1_g1	1400
TRINITY_DN8906_c0_g1	338
TRINITY_DN14166_c0_g1	1963
TRINITY_DN18991_c0_g1	1489
TRINITY_DN362_c0_g1	559
TRINITY_DN25764_c0_g1	790
TRINITY_DN12395_c0_g1	236
TRINITY_DN11481_c0_g1	637
TRINITY_DN6634_c0_g1	204
TRINITY_DN7771_c0_g1	423
TRINITY_DN15356_c0_g1	3272
TRINITY_DN19721_c1_g1	257
TRINITY_DN16251_c0_g1	326
TRINITY_DN28899_c0_g1	217
TRINITY_DN16819_c0_g1	1621
TRINITY_DN19678_c0_g2	311
TRINITY_DN22256_c0_g1	234
TRINITY_DN19678_c0_g1	339
TRINITY_DN32495_c0_g1	228
TRINITY_DN26480_c0_g1	699
TRINITY_DN22526_c0_g1	291
TRINITY_DN29651_c0_g1	565
TRINITY_DN18740_c0_g1	236
TRINITY_DN5328_c0_g1	354
TRINITY_DN18740_c0_g2	2550
TRINITY_DN20870_c6_g1	373
TRINITY_DN21550_c1_g2	4440
TRINITY_DN21550_c1_g1	1673
TRINITY_DN15302_c3_g1	490
TRINITY_DN12722_c0_g1	466
TRINITY_DN24214_c0_g1	973
TRINITY_DN27816_c0_g1	1453
TRINITY_DN1329_c0_g1	380
TRINITY_DN2383_c0_g1	435
TRINITY_DN2383_c0_g2	510
TRINITY_DN29795_c0_g1	440
TRINITY_DN25443_c0_g1	253
TRINITY_DN23318_c0_g1	1960
TRINITY_DN16551_c0_g1	1592
TRINITY_DN12847_c0_g1	822
TRINITY_DN10402_c0_g1	228
TRINITY_DN14688_c0_g1	973
TRINITY_DN16962_c1_g1	1170
TRINITY_DN20957_c1_g1	2559
TRINITY_DN20930_c0_g1	3164
TRINITY_DN21883_c0_g1	392
TRINITY_DN15724_c0_g1	1540
TRINITY_DN8574_c1_g1	208
TRINITY_DN10749_c0_g1	1289
TRINITY_DN25923_c0_g1	508
TRINITY_DN11238_c1_g1	1642
TRINITY_DN16228_c0_g1	1114
TRINITY_DN14753_c0_g3	207
TRINITY_DN14753_c0_g2	228
TRINITY_DN12071_c0_g1	998
TRINITY_DN11650_c0_g1	764
TRINITY_DN18255_c0_g1	1508
TRINITY_DN20097_c0_g5	942
TRINITY_DN20963_c3_g2	270
TRINITY_DN17652_c0_g1	2901
TRINITY_DN9730_c0_g1	685
TRINITY_DN4388_c0_g1	500
TRINITY_DN4388_c0_g2	441
TRINITY_DN31931_c0_g1	324
TRINITY_DN15918_c0_g1	2036
TRINITY_DN18113_c2_g11	429
TRINITY_DN18113_c2_g10	221
TRINITY_DN19898_c0_g1	2374
TRINITY_DN8767_c0_g1	1730
TRINITY_DN1943_c0_g2	1074
TRINITY_DN11446_c0_g1	574
TRINITY_DN23926_c0_g1	459
TRINITY_DN8833_c0_g1	640
TRINITY_DN26023_c0_g1	332
TRINITY_DN10819_c1_g1	1995
TRINITY_DN32868_c0_g1	312
